id,dateLastActivity,desc,due,name,label_names
687b8337f6d0c9582dd4dddd,2025-07-19T12:00:41.704Z,"‌ estamos em busca de talentos que dominem python, sql e tenham familiaridade com modelagem e exploração de dados para integrar nosso time de águias. se você curte transformar dados em soluções inteligentes e busca desafios em um ambiente inclusivo, diverso e estimulante, essa é a oportunidade certa para decolar na sua carreira!  responsabilidades e atribuições os desafios que aguardam por você no próximo destino são: ‌ - apoiar o time em projetos de análise e modelagem de dados, contribuindo com código, exploração e validação de hipóteses; - realizar análises exploratórias, construção de dashboards e estudos ad hoc para dar suporte à tomada de decisão; - desenvolver scripts e notebooks em python e sql com foco em eficiência e clareza; - colaborar na manutenção de modelos já existentes, ajustando parâmetros e contribuindo para a melhoria contínua; - participar das rotinas de versionamento, documentação e boas práticas de codificação; - trabalhar em conjunto com engenheiros de dados, analistas e cientistas mais experientes na entrega de soluções robustas.  requisitos e qualificações não pode faltar em sua bagagem: ‌ - ensino superior completo em estatística, engenharia, computação, matemática, astronomia, física ou áreas relacionadas (diploma ou colação de grau); - conhecimento básico de python e bibliotecas como pandas, numpy e scikit-learn; - experiência com sql para análise de dados; - facilidade para aprender novas ferramentas e conceitos técnicos; - boa comunicação, proatividade e trabalho em equipe. o que pode somar ainda mais: - conhecimento em plataformas cloud (azure, aws ou gcp); - experiência acadêmica ou projetos próprios envolvendo machine learning, visualização de dados ou automação de análises; - familiaridade com git, jupyter notebooks; - conhecimento em inglês.  informações adicionais aqui, você voa mais alto com o benefício viagem, que te permite emitir passagens aéreas nacionais e internacionais com descontos especiais para você, familiares e amigos. ‌ e não podemos esquecer dos benefícios: - plano de saúde; - plano odontológico; - seguro de vida em grupo; - vale-refeição; - vale-alimentação; - vale-transporte; - plr; - gympass ou totalpass; - clube de parcerias com centenas de empresas conveniadas; - day off de aniversário. ‌ informações importantes: - local de trabalho: sede - granja julieta. - horário: 8h-17h24. - modelo de trabalho: híbrido 4x1 (segunda a quinta-feira - presencial / sexta-feira - home office). ‌ se você se identifica com o nosso jeito, inscreva-se agora e faça parte do time de águias! venha decolar conosco!  etapas do processo 1. etapa 1: cadastro1cadastro 2. etapa 2: mapeamento comportamental2mapeamento comportamental 3. etapa 3: entrevista gente e cultura3entrevista gente e cultura 4. etapa 4: entrevista gestor4entrevista gestor 5. etapa 5: stand by5stand by 6. etapa 6: carta proposta6carta proposta 7. etapa 7: contratação7contratação  ser uma águia é fazer parte do time que revolucionou a aviação brasileira! democratizamos o acesso ao transporte aéreo em nosso país e estamos entre as companhias aéreas que mais crescem no mundo. fomos pioneiros ao lançar o serviço de check-in feito por reconhecimento facial, wi-fi a bordo, geolocalização móvel para clientes e um site com recursos de acessibilidade para atender pessoas com deficiência. ‌ tudo isso só foi possível porque contamos com o melhor time da aviação brasileira: as nossas águias. com elas, entregamos dedicação e o jeito de ser e de fazer que só a gol tem, para conectar pessoas e criar novas histórias. ‌ temos uma cultura diversa, com valores que estão presentes a cada novo embarque, sempre garantindo a nossa essência: simples, humana e inteligente. ao nosso lado, estão colaboradores dedicados que carregam em suas bagagens o orgulho de ser sangue laranja e cumprem com maestria o nosso propósito de ser a primeira para todos. ‌ oferecemos um ambiente desafiador, diverso e inclusivo para você colocar em prática todo o seu talento. seja no céu ou em solo, aqui, você voa mais alto! ‌ você se identificou com o nosso jeito? confira as vagas para decolar sua carreira e fazer parte do time de águias. ---  nossas páginas de carreiras - [linkedin](https://www.linkedin.com/company/gol/ ""‌"") - [instagram](https://www.instagram.com/golcarreiras/ ""‌"") - [glassdoor](https://www.glassdoor.com.br/avalia%c3%a7%c3%b5es/gol-linhas-a%c3%a9reas-avalia%c3%a7%c3%b5es-e35282.htm ""‌"")",2025-08-02T11:02:00.000Z,Cientista de dados junior - Gol - Glassdoor,['Enviado']
687b891350d2ebd84e0bb101,2025-07-19T12:01:43.458Z, analista de pesquisa de mercado jr opinion box | analista júnior | híbrido | belo horizonte | opi000026 vaga publicada em 17/06/2025 belo horizonte-mg híbrido - clt ---  principais responsabilidades - realizar o processamento dos dados de pesquisas; - realizar a programação de questionários; - acompanhar e pensar a estratégia de coleta de dados; - participar de reuniões de briefing com nossos clientes; - participar do processo de elaboração de questionários; - contribuir com melhorias constantes.  requisitos técnicos - conhecimento em excel e power point; - afinidade com plataformas digitais. ‌  perfil comportamental - se interessar por novas soluções e aprendizados; - gostar de trabalhar em equipe e ser capaz de se adaptar a diferentes situações; - saber trabalhar com prazos; - capacidade analítica e gostar de trabalhar com números e insights; - boa comunicação.  benefícios - plano de saúde - plano odontológico - participação nos lucros (pl) - vale-alimentação - vale-cultura - gympass - auxílio-home office - trabalho híbrido - no dress code - day off birthday - emenda de feriado semestral - parceria com instituições de ensino - parcerias comerciais,2025-08-02T12:01:00.000Z,Analista de Pesquisa de Mercado JR - Opinion Box - Linkedin,['Enviado']
687e1c2015cae7d84f737299,2025-07-21T10:53:39.412Z," about the job ‌ somos uma empresa de soluções financeiras completa para o ecossistema de combustível, atendendo postos, refinarias, distribuidoras e transportadoras, além de seus colaboradores e clientes. nosso portfólio inclui` `conta digital pf/pj, corretora de seguros, cartões (benefícios e crédito), clube de vantagens, folha de pagamento, cobrança, asset e fidc.` `nossa missão é ser a principal fonte de soluções financeiras eficientes para esse setor. ‌ ‌ responsabilidades - extração e transformação de dados (etl/elt):` `apoiar na construção e manutenção de pipelines de dados, garantindo a ingestão, transformação e carregamento de dados de diversas fontes para o data lake. - modelagem e organização de dados:` `colaborar na definição e implementação de modelos de dados eficiente, visando otimizar o armazenamento e a consulta. - qualidade e governança de dados:` `auxiliar na implementação de rotinas de validação e monitoramento da qualidade dos dados, contribuindo para a governança e confiabilidade das informações. - criação de dashboards e relatórios:` `desenvolver e manter painéis de dados e relatórios para diversas áreas de negócio, utilizando as informações centralizadas para gerar insights e apoiar a tomada de decisão. - suporte à análise de dados:` `prestar apoio à equipe na realização de análises exploratórias de dados, identificando tendências e padrões relevantes para o negócio. - colaboração interáreas:` `atuar em parceria com equipes de negócio, tecnologia, produto e outras, garantindo o alinhamento na utilização dos dados do data lake e na entrega de valor. - documentação e melhoria contínua:` `participar da documentação de processos e estruturas de dados, e contribuir para a identificação de oportunidades de melhoria nas ferramentas e metodologias de dados. ‌ requisitos - sólida experiência com python e sql:` `capacidade de manipular, consultar e processar dados eficientemente. - conhecimento em arquiteturas de data lake e data warehouses:` `experiência em modelagem de dados e construção de pipelines de dados e processos de etl/elt. - ferramentas de visualização de dados:` `domínio em power bi, incluindo power query, linguagem m e dax. experiência com outras ferramentas como tableau e looker studio é um diferencial. - capacidade de elaborar consultas complexas e criar visualizações impactantes:` `habilidade para produzir insights claros e valiosos a partir dos dados. - ferramentas de etl:` `experiência com ferramentas da microsoft e outras plataformas de etl. - plataformas em nuvem:` `familiaridade com microsoft azure ou plataformas similares para gestão de dados. - bancos de dados relacionais:` `experiência com sql server, oracle, entre outros, incluindo elaboração de consultas complexas. ‌ diferenciais - vivência com ferramentas de nuvem:` `conhecimento em plataformas de nuvem (aws, azure, google cloud) e serviços relacionados a data lake (s3, adls, gcs, athena, bigquery, redshift, databricks). - conhecimento em ferramentas de etl/elt:` `experiência com ferramentas como apache airflow, dbt, stitch, fivetran ou similares. - certificações:` `certificações em plataformas de dados ou nuvem (aws certified data analytics, google cloud professional data engineer, microsoft certified: azure data engineer associate) serão consideradas um diferencial. ‌ modelo presencial de segunda a sexta das 08h às 17h48 na região da henrique schaumann, próximo ao metrô oscar freire.",2025-08-04T10:53:00.000Z,Analista de Dados Pleno - Featbank Instituição de Pagamento - Linkedin,['Enviado']
687e1d4516fd22cff1ffe2c3,2025-07-21T10:58:28.277Z," about the job aqui na recovery, o(a)` `analista de dados pl` `tem a missão de transformar dados em informações estratégicas, apoiando a tomada de decisões por meio de análises e dashboards, sempre com foco em gerar valor para o negócio. somos uma empresa itaú e todas as vagas publicadas são abertas para pessoas com deficiência. a recovery valoriza a diversidade e está em busca da construção de um ambiente mais inclusivo. aqui todos os candidatos são bem-vindos! o que seria bacana você ter e conhecer - ensino superior em estatística, matemática, engenharia, ciência da computação, economia, administração ou áreas afins; - experiência com análise de dados, construção de dashboards e contato com stakeholders de diferentes áreas; - sql intermediário/avançado (subconsultas, ctes, funções agregadas); - power bi, tableau ou ferramentas equivalentes; - python para análises exploratórias; - habilidade em explorar dados brutos para identificar padrões, outliers e correlações antes de realizar análises mais profundas. o que você terá que fazer - realizar análises exploratórias e preditivas com foco em gerar insights relevantes para o negócio; - construir e manter dashboards interativos e automatizados para diferentes áreas; - garantir a qualidade, integridade e consistência dos dados utilizados nas análises; - estruturar e documentar fluxos de dados e processos analíticos; - traduzir necessidades de negócio em soluções de dados eficientes e sustentáveis; - trabalhar de forma colaborativa com áreas como comercial, pricing, produtos, ti, entre outras; - entender e traduzir necessidades de negócio em soluções de dados; - comunicar-se de forma clara com áreas parceiras; - priorizar e gerenciar demandas simultâneas (múltiplos projetos e prazos). para fechar com chave de ouro, será considerado um diferencial: - conhecimento em ferramentas de etl (alteryx, talend, pentaho ou pipelines em cloud – preferencialmente); - conhecimento em cloud data platform (preferencialmente ms azure); - conhecimento em boas práticas de visualização de dados; - experiência em versionamento com git; - capacidade de adaptar-se e aprender novas habilidades; - resiliência e senso crítico. o que oferecemos de principais benefícios para os nossos reclovers: vale alimentação ou refeição no valor de r$1.260 por mês, inclusive no mês das suas férias; assistência médica e odontológica estendida aos dependentes; participação nos lucros e resultados; seguro de vida. quer saber o que mais temos de legal por aqui? dá uma olhada! - estimulamos que o nosso time esteja sempre em movimento, para isso temos por aqui o well hub para reclovers e, para reclovers e dependentes, também temos a opção do totalpass; - day off no mês do seu aniversário e sorteio de vale presente para os aniversariantes do mês; - nas sextas-feiras o nosso o expediente se encerra as 16h; - vestimenta casual (todos os dias): aqui você pode ser quem é! ;) - disponibilizamos frutas no escritório; - auxílio internet de r$ 100,00 – disponibilizado mensalmente; - somos uma empresa cidadã! licença maternidade e paternidade estendida para nossos reclovers: 6 meses para mamães e 20 dias para os papais; - auxílio-creche para as mamães; - fique ok – programa de apoio social para orientações através de profissionais como: psicólogo, assistente social, advogado, nutricionista, consultor financeiro, consultor pet, fisioterapeuta e personal trainer; - estamos trabalhando em modelo híbrido e nosso escritório fica no coração de são paulo, a avenida paulista! quer ser parte do nosso time? vem, todos juntos fazemos a diferença! regime de contratação clt departamento incentivos",2025-08-04T10:53:00.000Z,Analista de Dados PL - Grupo Recovery - LinkedIn,['Enviado']
687e1e56c90459a2c9c4ba35,2025-07-21T11:02:57.220Z," about the job olha o que você encontra aqui na dotz` `🧡 sonho grande gente que entrega resultados valorizamos nossa gente fome de dono curtimos a jornada com paixão responsabilidades e atribuições - extração e processamento de grandes volumes de dados via big query (linguagem sql); - análise de dados, identificação de correlações e oportunidades; - gestão e criação de reports analíticos via ferramentas de dataviz (tableau, data studio, etc); - elaboração de apresentações sobre os estudos desenvolvidos (storytelling); - trazer insights relevantes para o negócio, tais como variação comportamental e perfil dos clientes; - apoio para maximizar o resultado e segmentar clientes de forma assertiva. ‌ requisitos e qualificações - conhecimentos em linguagem sql; - excel intermediário; - conhecimento em alguma ferramenta de dataviz (tableau, power bi, data studio, qlik, etc.). ‌ informações adicionais - modelo de trabalho híbrido - assistência médica sulamérica - assistência odontológica sulamérica - remuneração anual variável (plr) - cartão de benefícios flexível: flash - day off de aniversário - dotz no aniversário - dotz no aniversário por tempo de casa a partir do primeiro ano - descontos em grandes redes de farmácias - totalpass - auxílio creche - parceria com a open english - parceria com a c4life: conte com um cuidado através de orientação especializada nessas diversas áreas: psicológica, jurídica, financeira, social e pets - diversas outras ações e muitos dotz dentro do nosso programa ganha mais que tem como objetivo: trazer os melhores benefícios para os dotzeiros. cuidar da nossagente é um dos nossos principais propósitos, por isso estaremos sempre buscando oferecer o melhor para que possamos seguir curtindo a jornada com paixão. - vem pra dotz!",2025-08-04T10:53:00.000Z,Analista de Dados Pleno - Dotz - LinkedIn,['Enviado']
687e6fdef70e97724834f236,2025-07-21T16:51:02.094Z," analista de dados copiar link publicada em 26 de junho de 2025 inscrições abertas até 17 de agosto de 2025 --- tipo de vaga: efetivoefetivo ![modelo de trabalho ícone](https://pmweb.gupy.io/images/work.svg) modelo de trabalho: remotoremoto ![trabalho remoto ícone](https://pmweb.gupy.io/images/remote.svg) ‌ vaga também para pcd ![ícone de accessibilidade](https://pmweb.gupy.io/images/accessibility.svg) vaga também para pcd ‌ ---  descrição da vaga estamos em busca de pessoas para posições a nível pleno e sênior! ‌ coletamos, processamos e acionamos milhões de dados de lojas físicas, e-commerces, dados de navegação e fidelidade. por meio da tecnologia, tornamos a comunicação de massa altamente personalizada e automatizada.  responsabilidades e atribuições este profissional atuará em projetos com processos automatizados em que o foco é a entrega da informação relevante no momento certo, através de tecnologia para grandes volumes de dados de grandes clientes. participará da definição de processos e sistemas, levantamento de requisitos atuando na análise e desenvolvimento de forma independente ou em conjunto com o time. além disso, irá realizar implantação e manutenção de etl, construindo entregáveis com foco no negócio/solução e com qualidade e alta performance técnica. atuará com plataformas de marketing e customer data platforms  requisitos e qualificações - experiência com plataformas de marketing (salesforce mce / oracle responsys / insider) e cdps (sf data cloud / oracle unity / mparticle) - experiência em desenvolvimento e manutenção de rotinas de integração de dados; - experiência em análise de dados de diferentes fontes, realizando o tratamento e gerando novas informações; - experiência em programação t-sql e análise de sistemas; - forte senso analítico; - graduação completa ou em andamento.  informações adicionais experiência em outros bancos de dados relacionais são bem-vindas; inglês e/ou espanhol.  etapas do processo 1. etapa 1: cadastro1cadastro 2. etapa 2: análise de currículos2análise de currículos 3. etapa 3: bate-papo inicial3bate-papo inicial 4. etapa 4: entrevista comportamental e técnica4entrevista comportamental e técnica 5. etapa 5: avaliação técnica5avaliação técnica 6. etapa 6: você aceita ser pmweber? 🤘🏼🚀6você aceita ser pmweber? 🤘🏼🚀 7. etapa 7: contratação7contratação  pmwebcadavezmaisincrível 🚀 ser pmweber é encontrar um espaço colaborativo e repleto de oportunidades para crescer. é encarar os desafios todos os dias e contar com pessoas entusiasmadas para vencê-los. porque para pessoas incríveis não há limites. ‌ respiramos a nossa cultura. aqui você vai conhecer gente exponencial, fazer parte de equipes incríveis que topam desafios únicos, participar de projetos inovadores com colaboração nas nuvens e ter a oportunidade de crescer em escala. ‌ mas o que a pmweb faz? a pmweb é uma empresa de tecnologia e serviços para marketing e crm. existimos para ajudar empresas a criarem relacionamentos únicos em escala, elevando nossos clientes e equipe a um novo patamar de geração de valor. ‌ quais valores você vai encontrar por aqui? aberta e autêntica: - as pessoas devem ser quem são para fazerem o seu melhor. - pertencemos ao mundo. - a verdade e o certo para nós são inegociáveis. - tratamos as pessoas como elas esperam ser tratadas. ‌ entendimento em todos os sentidos: - entender o contexto, além da atividade. - somos obcecados pelo sucesso do cliente. - dados são o combustível para a escala. - relacionamento é o nosso negócio. ‌ evolução constante: - buscamos sempre estar preparados. - somos resilientes frente às adversidades e nos adaptamos às mudanças. - somos curiosos para criar o futuro. - acreditamos na inovação. ‌ e quais benefícios a pmweb oferece? 🩺pensamos em saúde e bem-estar: possuímos assistência médica e odontológica além de seguro de vida, auxílio creche e day off de aniversário e gympass. vale transporte e vale refeição e/ou alimentação também fazem parte dos nossos benefícios. ‌ 🚀 sua evolução faz parte do nosso crescimento: oferecemos incentivo idiomas, incentivo educação e incentivo certificações. ‌ 🕗 somos flexíveis: temos 7 opções diferentes de horário de trabalho pra você escolher e, com nosso formato de trabalho híbrido, oferecemos também auxílio home office. ‌ 👏🏽 reconhecemos os resultados alcançados: temos um ciclo de avaliação estruturado e feedbacks constantes. esta é uma parte fundamental para chegarmos no resultado do nosso plr - participação nos lucros da empresa. ‌ gostou? encontre aqui a vaga certa para você e venha fazer parte da nossa equipe. vem saber mais o que rola aqui dentro no nosso perfil no instagram \@pmwebers. ---  quer conhecer mais um pouco e estar sempre conectado com a pmweb? acompanhe nossas redes sociais.",2025-08-04T10:53:00.000Z,Analista de Dados - pmweb - LInkedin,['Enviado']
687e7171c63a4a803f574953,2025-07-21T16:57:31.167Z," about the job ‌ job title:` `data analyst & automation specialist - (hr31787) location:` `remote (est time zone) salary range:` `2500 to 2800 usd ‌ ‌ work schedule:` `monday - friday, 8:00 am to 5:00 pm (est ‌ ) note: independent contractor positi o n company overvie w : sagan is an exclusive membership community for top executives, founders, and ceos seeking to hire and maximize the impact of international talent. we bridge the gap between global talent and us-based businesses, connecting candidates from vibrant regions like latin america, the philippines, india, pakistan, bangladesh, and africa with leading american companies. sagan provides a high-performance remote work environment, ensuring access to world-class opportunities for top-tier professional ‌ s. position overvi e w: we’re seeking a curious, detail-oriented data analyst who loves turning raw numbers into clear insights and building automations that save hours of manual work. you’ll own the full analytics workflow—from data extraction and cleansing, through dashboard design and kpi tracking, to scripting automations that keep reports (and entire business processes) running on autopilot. you’ll collaborate with finance, sales, ops, and leadership, but operate with plenty of autonomy day to d a y. key responsibiliti ‌ - es: data preparation & quality: collect, clean, and validate data from spreadsheets, crms, and cloud apps; structure it for reliable analy - sis.reporting & dashboards: build and maintain interactive dashboards in power bi, tableau, looker, or google data studio, plus advanced excel/google-sheets models and pivot tab - les.automation & scripting: design or repair workflows in zapier/make/power automate; write vba or simple python/sql scripts to eliminate repetitive tasks and streamline data refres - hes.kpi tracking & insight generation: monitor performance metrics (finance, sales, marketing, operations), investigate anomalies, and translate findings into actionable recommendati - ons.stakeholder collaboration: present results to technical and non-technical partners; gather feedback, refine metrics, and document processes for easy hand- - off.continuous improvement: stay current on bi and automation trends; proactively suggest new tools or workflow optimizations to boost efficie ‌ ncy. must-have qualificat ‌ - ions: 2–4 years applied experience in data analysis, reporting, or business intelli - gence.expert-level excel/google sheets (nested formulas, pivot tables, look-ups, data-cleaning funct - ions).bi tool proficiency: power bi or tableau (dax/calculated fields, visuals, data mode - ling).automation skills: hands-on with zapier (or similar ipaas), plus vba, apps script, or basic python/sql for data manipul - ation.strong analytical thinking; able to explain why metrics move, not just what - moved.clear spoken and written english for daily syncs and executive-level summ - aries.proven ability to juggle multiple projects and meet tight deadlines with minimal over ‌ sight. nice-to ‌ - -haves: experience with low-code platforms (power apps, appsheet) or crm data (hubspot, gohig - hlevel).familiarity with marketing or revenue-ops metrics and attr - ibution.basic etl or cloud-warehouse know-how (bigquery, sno - wflake).process-improvement or six-sigma coursework/certifi ‌ cations.",2025-08-04T10:53:00.000Z,Data Analyst & Automation Specialist - Sagan Recruitment - LinkediN,['Enviado']
687e8535ea6773a48d5c398c,2025-07-21T18:28:24.270Z," sobre o trabalho analista de dados junte-se a família luza group 🤩 estamos sempre em busca de talentos que tenham paixão pelo progresso, inovação e curiosidade para enfrentar os desafios que afetam nossa sociedade hoje. 🧡💜💛 somos uma multinacional de engenharia & ti, sendo parceiros confiáveis de grandes empresas mundiais. focados no futuro, somos impulsionados pela procura da excelência em tudo que fazemos. 🚀 responsabilidades e tarefas da função o analista de dados será responsável por coletar, processar e analisar grandes volumes de dados com o objetivo de gerar insights estratégicos que ajudem na tomada de decisões da empresa. esse profissional deve possuir um sólido conhecimento em ferramentas de análise de dados, metodologias estatísticas e ser capaz de trabalhar em estreita colaboração com diferentes áreas da organização. requisitos obrigatórios - formação: graduação em estatística, ciência de dados, matemática, engenharia, sistemas de informação ou áreas correlatas. - ferramentas de análise de dados: proficiência em ferramentas como excel, power bi, tableau, google analytics ou outras ferramentas de visualização de dados. - linguagens de programação: conhecimento em sql para consulta de bases de dados e linguagens como python ou r para análise e modelagem de dados. - modelagem de dados: conhecimentos em técnicas de modelagem preditiva, análise estatística e machine learning (desejável). - etl (extract, transform, load): experiência com ferramentas de etl e manipulação de dados em grandes volumes. - banco de dados: familiaridade com bancos de dados relacionais e não relacionais (ex: mysql, postgresql, mongodb). - processamento de dados em nuvem: experiência com plataformas de nuvem (aws, google cloud, azure) é um diferencial. - metodologias ágeis: experiência em trabalhar em ambientes ágeis (scrum, kanban). habilidades comportamentais: - capacidade de resolução de problemas: habilidade de interpretar dados e solucionar questões complexas com base em informações quantitativas. - comunicação: boa comunicação para apresentar resultados de forma clara e objetiva para stakeholders não técnicos. - trabalho em equipe: capacidade de trabalhar de forma colaborativa com equipes multidisciplinares. - organização: boa gestão do tempo e das prioridades, com foco em resultados. - proatividade: habilidade para identificar oportunidades de melhorias na coleta e análise de dados.",2025-08-04T10:53:00.000Z,Analista de Dados - Luza - LinkedIn,['Enviado']
687e86d7639f7b5a2519b538,2025-07-21T18:29:07.122Z," about the job ‌ a central it tem como propósito, “inspirar pessoas e impactar negócios”, e isso diz muito sobre quem somos. o que você acha de trabalhar em uma empresa focada em promover a inovação, atuando com um time dinâmico e dedicado, que valoriza o seu conhecimento para te ajudar a crescer? se isso é o que faz os seus olhos brilharem, chegou o seu momento de se tornar um citlover! como descrever o nosso citlover? para ser um colaborador aqui na central, você deve ser aquela pessoa sagaz, com perfil de transformação digital, com sede de conhecimento e inovação, que busca sempre dar o seu melhor para entregar resultados e compartilhar experiências. ‌ - estrutura de dados, fonte de dados não estruturada, banco de dados, datawarehouse, big data, analytcs, dados abertos, dashboards; - linguagem de programação sql; - modelagem de dados relacionais e multtdimensionais; - extração, transformação, migração, manipulação, integração e carregamento de dados estruturados, semiestruturados e não estruturados; - integração de dados por meio de apis; - microsoft power bi report server; - ferramenta livre de extração, transformação e carga de dados (etl). e quais são os benefícios? ‌ 🏥 qualidade de vida, com planos de saúde e odontológico; 👩‍⚕️ programas de saúde e bem-estar; 🍛 boa alimentação, com vale alimentação ou refeição; 🚍 mobilidade para ir e vir, com vale transporte ou auxílio combustível; 💲 reconhecimento com bonificação variável por resultados; 📈 crescimento de carreira, com o nosso programa de certificações; 📚 e o incentivo à inovação, com o nosso programa de treinamentos; 💰 programa de indicação, com premiação para quem indicar. ‌ na central it todas as pessoas são bem-vindas! sem distinção de gênero, orientação sexual, etnia, cultura, religião, deficiência e etc. 💙 ‌ e aí, o que acha do desafio? está pronto para fazer parte da empresadoabraco? então chega mais, que estamos de braços abertos para te receber. venha ser um citlover! ‌ quem nós somos e o que fazemos? uma empresa à frente do seu tempo, com tamanho de multinacional e cabeça de startup. somos a central it, referência no mercado de tecnologia desde 2004, buscando sempre inovar para impactar pessoas e negócios. - o nosso compromisso é facilitar a sua relação com a tecnologia, trazendo o amanhã para hoje. nós entendemos que a transformação digital é algo que deve impactar não somente os nossos clientes, mas também os clientes deles. por isso, desenvolvemos ambientes inovadores para acolher a todos nos mercados público e privado.",2025-08-04T10:53:00.000Z,Analista de BI - Central IT - LinkedIn,['Enviado']
687e874345ca98441b103461,2025-07-21T18:35:17.251Z," about the job description sobre a alvarez & marsal alvarez & marsal (a&m)` `é uma consultoria global com mais de 10.000 profissionais empreendedores, orientados para a ação e resultados, em mais de 40 países. adotamos uma abordagem prática para resolver os problemas de nossos clientes e ajudá-los a atingir seu pleno potencial. nossa cultura celebra pensadores independentes e realizadores que impactam positivamente nossos clientes e moldam nossa indústria. o ambiente colaborativo e o trabalho envolvente—guiados pelos valores centrais da a&m de integridade, qualidade, objetividade, diversão, recompensa pessoal e diversidade inclusiva—são as razões pelas quais nossos colaboradores adoram trabalhar na a&m. a equipe data & artificial intelligence:` `ajudamos a impulsionar a tomada de decisões estratégicas por meio de dados, automação e inteligência artificial, gerando eficiência, inovação e vantagem competitiva para clientes. como você irá contribuir:` ` - coletar, tratar e analisar grandes volumes de dados, extraindo insights estratégicos. - trabalhar próximo aos stakeholders para entender regras de negócio e transformar perguntas em hipóteses e análises consistentes. - desenvolver dashboards e relatórios interativos usando ferramentas como power bi, tableau ou looker. - estruturar e modelar dados para facilitar análises e escalabilidade da informação. - monitorar, validar e garantir a qualidade e integridade dos dados. - utilizar soluções de genai para apoiar análise de dados, geração de insights e automação de tarefas repetitivas. - apresentar resultados através de storytelling com dados, conectando análises às decisões de negócios. - atuar como ponte entre áreas técnicas e estratégicas da empresa. ‌ qualificações: - experiência prévia como analista de dados, bi ou função semelhante. - domínio de sql para extração, análise e manipulação de dados. - proficiência em ferramentas de visualização de dados (power bi, tableau, looker, etc). - conhecimentos em python ou r para análise de dados e automação de tarefas. - entendimento de modelagem de dados e definição de kpis. - capacidade analítica e senso crítico apurados. - boa comunicação escrita e verbal. - inglês intermediário obrigatório (preferencialmente avançado). - disponibilidade para viajar. ‌ sua jornada na a&m reconhecemos que nossos colaboradores são a força motriz por trás do nosso sucesso, e é por isso que priorizamos uma experiência que favorece o desenvolvimento profissional e pessoal único de cada pessoa. nosso robusto processo de desenvolvimento de desempenho promove o aprendizado contínuo, recompensa suas contribuições e cultiva uma cultura de meritocracia. com treinamentos de alta qualidade e oportunidades de aprendizado prático, você pode adquirir novas habilidades e avançar em sua carreira. priorizamos o seu bem-estar, oferecendo benefícios e recursos para apoiar sua jornada pessoal. nossos colaboradores destacam constantemente as oportunidades de crescimento, nossa cultura empreendedora única e a diversão que vivenciamos juntos como os aspectos favoritos de trabalhar na a&m. as possibilidades são infinitas para profissionais de alto desempenho e paixão. diversidade & inclusão diversidade inclusiva significa que abraçamos a diversidade e promovemos a inclusão, incentivando todos a trazerem seu \eu\ completo para o trabalho a cada dia. isso permeia a maneira como recrutamos, desenvolvemos os colaboradores, conduzimos os negócios, apoiamos os clientes e fazemos parcerias com fornecedores. é a forma a&m de ser. empregador de oportunidades iguais é prática da alvarez & marsal fornecer e promover oportunidades iguais em emprego, compensação e outras condições de trabalho, sem discriminação por raça, cor, credo, religião, origem nacional, ascendência, status de cidadania, sexo ou gênero, identidade de gênero ou expressão de gênero (incluindo status de pessoa transgênero), orientação sexual, estado civil, serviço militar e status de veterano, deficiência física ou mental, histórico médico familiar, informações genéticas ou qualquer outra condição médica protegida, afiliação política ou qualquer outra característica protegida por e em conformidade com as leis aplicáveis. colaboradores e candidatos podem encontrar as declarações de política da a&m e informações adicionais por região aqui. currículos não solicitados de recrutadores de terceiros informamos que, conforme a política da a&m, não aceitamos currículos não solicitados de recrutadores de terceiros, a menos que esses recrutadores sejam contratados para fornecer candidatos para uma vaga específica e em alinhamento com nossos valores de diversidade inclusiva. qualquer agência de emprego, pessoa ou entidade que envie um currículo não solicitado o faz com o entendimento de que a a&m terá o direito de contratar esse candidato a seu critério, sem que haja qualquer taxa devida à agência de emprego, pessoa ou entidade que tenha enviado o currículo. inclusive diversity a&m’s entrepreneurial culture celebrates independent thinkers and doers who can positively impact our clients and shape our industry. the collaborative environment and engaging work—guided by a&m’s` `[core values](https://www.alvarezandmarsal.com/culture-values ""‌"")` `of integrity, quality, objectivity, fun, personal reward, and inclusive diversity—are the main reasons our people love working at a&m. inclusive diversity means we embrace diversity, and we foster inclusiveness, encouraging everyone to bring their whole self to work each day. it runs through how we recruit, develop employees, conduct business, support clients, and partner with vendors. it is the a&m way. equal opportunity employer it is alvarez & marsal’s practice to provide and promote equal opportunity in employment, compensation, and other terms and conditions of employment without discrimination because of race, color, creed, religion, national origin, ancestry, citizenship status, sex or gender, gender identity or gender expression (including transgender status), sexual orientation, marital status, military service and veteran status, physical or mental disability, family medical history, genetic information or other protected medical condition, political affiliation, or any other characteristic protected by and in accordance with applicable laws. employees and applicants can find a&m policy statements and additional information by region` `[here](https://careers.alvarezandmarsal.com/pages/recruitment-policies ""‌""). unsolicited resumes from third-party recruiters please note that as per a&m policy, we do not accept unsolicited resumes from third-party recruiters unless such recruiters are engaged to provide candidates for a specified opening. any employment agency, person or entity that submits an unsolicited resume does so with the understanding that a&m will have the right to hire that applicant at its discretion without any fee owed to the submitting employment agency, person or entity.",2025-08-04T10:53:00.000Z,Data & Ai Analyst - Alvarez & Marsal - Linkedin,['Enviado']
